Generations no drug,Generations drug,MM number
2,2,0.2995715233547427
2,3,0.28740776818020397
2,4,0.2848508785560147
2,5,0.28737841713402995
2,6,0.292547784485082
2,7,0.29900067118026785
2,8,0.30596987046973895
2,9,0.31302200262362817
2,10,0.3199164401098889
2,11,0.3265252714586669
2,12,0.3327868413977916
2,13,0.3386783329738954
2,14,0.3441993876408168
2,15,0.3493622598844057
2,16,0.3541858617195554
2,17,0.3586921806568521
2,18,0.3629041557650065
2,19,0.3668444240170912
2,20,0.3705346171332542
2,21,0.37399502755667846
3,2,0.3180986078400246
3,3,0.30040239668401425
3,4,0.29079718153461126
3,5,0.28647504410472996
3,6,0.285618610817273
3,7,0.28703021965808084
3,8,0.28990712242147304
3,9,0.29370580156918774
3,10,0.298056417083392
3,11,0.30270707963669136
3,12,0.30748675528386504
3,13,0.31228019263236395
3,14,0.3170107926336825
3,15,0.3216288180661121
3,16,0.3261032057064598
3,17,0.3304158320427256
3,18,0.33455751869598904
3,19,0.33852522577096117
3,20,0.3423200438588389
3,21,0.34594581700342203
4,2,0.33212432345569565
4,3,0.3134726528446271
4,4,0.3011230395876147
4,5,0.2933465105517613
4,6,0.2889003896104595
4,7,0.2868852748138935
4,8,0.28664131293472855
4,9,0.28768013269245873
4,10,0.28963844590028354
4,11,0.2922453020042688
4,12,0.29529844209686895
4,13,0.2986469741418888
4,14,0.3021785566668107
4,15,0.30580985556473556
4,16,0.3094793948213045
4,17,0.31314219088002054
4,18,0.31676570302205814
4,19,0.3203267709527899
4,20,0.32380930824219417
4,21,0.3272025349797081
5,2,0.34248603398689165
5,3,0.32437409449829896
5,4,0.31116839441198973
5,5,0.30176495506051265
5,6,0.2953120452225414
5,7,0.29115422679006814
5,8,0.28878132417963853
5,9,0.28779323124412903
5,10,0.2878748783208902
5,11,0.2887776731223073
5,12,0.29030534918775275
5,13,0.29230299532125015
5,14,0.2946484586716647
5,15,0.29724557166374804
5,16,0.30001879023479594
5,17,0.3029089422683882
5,18,0.30586984787070515
5,19,0.30886563397597194
5,20,0.3118685965347116
5,21,0.3148574993834562
6,2,0.3503075089452005
6,3,0.3332017514767883
6,4,0.31997752420148606
6,5,0.3099006782408021
6,6,0.3023745337079237
6,7,0.29691971280881635
6,8,0.2931469949185204
6,9,0.2907381038584115
6,10,0.28943186163452117
6,11,0.2890136677242916
6,12,0.2893071926633438
6,13,0.29016766313084363
6,14,0.2914763676989328
6,15,0.29313612355920676
6,16,0.29506752435981454
6,17,0.29720582720580224
6,18,0.2994983736769428
6,19,0.301902445945814
6,20,0.30438349472077925
6,21,0.3069136704536891
7,2,0.35637241666093655
7,3,0.3403716298450539
7,4,0.32750050592531826
7,5,0.3172524272003859
7,6,0.3091985868061481
7,7,0.3029835118280254
7,8,0.29830936327559426
7,9,0.2949247099414705
7,10,0.2926165598580146
7,11,0.2912043156854294
7,12,0.290534924732477
7,13,0.2904788482636456
7,14,0.290926643640124
7,15,0.2917860390720231
7,16,0.2929794121821319
7,17,0.29444161738642793
7,18,0.29611811093927604
7,19,0.29796333625754773
7,20,0.299939338749387
7,21,0.30201457500426615
8,2,0.36119356266335095
8,3,0.34626222087391095
8,4,0.33390049043872083
8,5,0.3237474013702019
8,6,0.31548711053919415
8,7,0.30885165637058093
8,8,0.3036110752182095
8,9,0.29956630927346334
8,10,0.29654437462761574
8,11,0.29439480982344357
8,12,0.2929868499164611
8,13,0.29220704505281236
8,14,0.2919571913805423
8,15,0.2921524979262117
8,16,0.29271995317239136
8,17,0.2935968574386306
8,18,0.29472951740278513
8,19,0.2960720708900499
8,20,0.2975854503902719
8,21,0.2992364570923596
9,2,0.36510938912609886
9,3,0.3511661138101975
9,4,0.33936734799730406
9,5,0.32944879845668334
9,6,0.3211725561952782
9,7,0.3143332912011173
9,8,0.30875150684447966
9,9,0.3042686695307628
9,10,0.3007440839830555
9,11,0.29805273682364664
9,12,0.29608364824127265
9,13,0.2947384988941661
9,14,0.29393041767405964
9,15,0.29358287844522946
9,16,0.29362868113601487
9,17,0.2940090014940825
9,18,0.29467251159372154
9,19,0.29557456068517657
9,20,0.2966764184436908
9,21,0.297944585430152
10,2,0.3683488011737397
10,3,0.3553012259890197
10,4,0.34406936218246525
10,5,0.33445518333100394
10,6,0.3262758732939275
10,7,0.31937166445176485
10,8,0.3136008904647542
10,9,0.30883636523305463
10,10,0.3049631987479761
10,11,0.3018774258873695
10,12,0.29948504390928865
10,13,0.2977012453863069
10,14,0.2964497485119495
10,15,0.2956621721138716
10,16,0.2952774388088396
10,17,0.29524119030964957
10,18,0.29550522506362625
10,19,0.296026948331252
10,20,0.29676884609767284
10,21,0.2976979814033994
11,2,0.37107088774439095
11,3,0.35882934869627137
11,4,0.3481447048179766
11,5,0.33886564978224837
11,6,0.33084920608438934
11,7,0.3239693111693463
11,8,0.3181129710370569
11,9,0.31317737253009525
11,10,0.30906822709485365
11,11,0.3056988427760902
11,12,0.30298955398066696
11,13,0.30086731729391525
11,14,0.2992653801919529
11,15,0.2981229672906964
11,16,0.2973849639456639
11,17,0.29700159867830506
11,18,0.2969280970932523
11,19,0.2971243468063262
11,20,0.2975545429466776
11,21,0.29818683977731403
12,2,0.37338913113051053
12,3,0.3618716235885728
12,4,0.3517040030227848
12,5,0.34276872481463205
12,6,0.3349522196386406
12,7,0.328153766342153
12,8,0.3222823623339825
12,9,0.3172542880532617
12,10,0.31299175749151714
12,11,0.30942223032367905
12,12,0.30647806758612206
12,13,0.30409634170610195
12,14,0.3022187064127851
12,15,0.3007912851868095
12,16,0.29976454587433915
12,17,0.29909315577559886
12,18,0.2987358112061857
12,19,0.29865504255570546
12,20,0.298817003092694
12,21,0.29919123764824834
13,2,0.3753864251755022
13,3,0.36451989604994095
13,4,0.35483528783584284
13,5,0.34623998496085634
13,6,0.3386425363325413
13,7,0.3319615652556413
13,8,0.32612313814416666
13,9,0.3210586238767329
13,10,0.3167035237935588
13,11,0.3129969164442146
13,12,0.30988123574701204
13,13,0.30730219871801634
13,14,0.30520879872666073
13,15,0.30355331812786396
13,16,0.3022913306390775
13,17,0.30138167193586857
13,18,0.3007863940251412
13,19,0.3004706768882931
13,20,0.30040272241340515
13,21,0.30055361785536316
14,2,0.37712461215565685
14,3,0.3668447498669597
14,4,0.35760874807238474
14,5,0.3493427564128922
14,6,0.3419722379095349
14,7,0.33543079568907597
14,8,0.3296578962815607
14,9,0.3245969382047919
14,10,0.3201941898324961
14,11,0.3163983075362235
14,12,0.31316016813992853
14,13,0.3104328616046843
14,14,0.3081717589669109
14,15,0.30633459287520476
14,16,0.3048815414574373
14,17,0.30377528508727164
14,18,0.3029810360857461
14,19,0.30246654035909265
14,20,0.3022020424485734
14,21,0.3021602243601592
15,2,0.37865071573489084
15,3,0.36890116216859414
15,4,0.36008066389357457
15,5,0.35212973884843135
15,6,0.3449869855447955
15,7,0.3385977541015925
15,8,0.33291214735963676
15,9,0.32788323915058143
15,10,0.32346608480712064
15,11,0.31961726959449877
15,12,0.31629476615090074
15,13,0.31345796160568545
15,14,0.3110677524679162
15,15,0.3090866727925424
15,16,0.30747902399442495
15,17,0.3062109861495707
15,18,0.30525070894867634
15,19,0.30456836450642866
15,20,0.3041361763694321
15,21,0.30392841428177253
16,2,0.3800010994324113
16,3,0.37073249941075503
16,4,0.3622964923300304
16,5,0.3546447557172987
16,6,0.3477262315640662
16,7,0.3414955941894342
16,8,0.3359114737405379
16,9,0.3309347946464798
16,10,0.3265278295648188
16,11,0.3226537624265677
16,12,0.3192765569407032
16,13,0.3163609811966465
16,14,0.31387272238220737
16,15,0.31177853526255833
16,16,0.3100463962439025
16,17,0.3086456546089071
16,18,0.30754715535921423
16,19,0.3067233378407174
16,20,0.30614830858871867
16,21,0.3057978779850667
17,2,0.3812043016465986
17,3,0.3723733817995328
17,4,0.3642932352455522
17,5,0.35692432644299626
17,6,0.35022384236973186
17,7,0.34415394023830354
17,8,0.33868015397333295
17,9,0.33376982713775505
17,10,0.32939120095643065
17,11,0.3255129858745246
17,12,0.3221042169523153
17,13,0.31913427808312067
17,14,0.31657301490095974
17,15,0.3143908890242896
17,16,0.31255915045001303
17,17,0.3110499995283814
17,18,0.30983674313782095
17,19,0.30889392106335806
17,20,0.3081974084546991
17,21,0.30772448585395384
18,2,0.38228302177111495
18,3,0.3738517494557798
18,4,0.36610125327477155
18,5,0.35899900135753937
18,6,0.35250882723943483
