Generation,xOC,xOB,xMMd,xMMr
0.0,0.3,0.3,0.2,0.2
1.0256410256410255,0.4555516366848916,0.23030951177060902,0.17784885455248914,0.1362899969920103
2.051282051282051,0.5330053588488761,0.18403376940290453,0.17894858761348764,0.1040122841347319
3.0769230769230766,0.5687152194873693,0.15196080921118363,0.1949331168846225,0.0843908544168247
4.102564102564102,0.5852827894580386,0.12604611966392346,0.21958142672990316,0.06908966414813492
5.128205128205128,0.5927371243278725,0.1030196812202001,0.24893334768824432,0.05530984676368313
6.153846153846153,0.5955088383977851,0.08207391473225428,0.27984209303225654,0.042575153837704265
7.179487179487179,0.5957286465405413,0.0634228966902397,0.30956460611832487,0.0312838506508943
8.205128205128204,0.5946036441251059,0.047511516570053126,0.3359509372733307,0.021933902031510428
9.23076923076923,0.5929225735804299,0.03459382648397192,0.35774514460096285,0.014738455334635516
10.256410256410255,0.5911970966505803,0.02459235453619323,0.37465150045893747,0.009559048354289333
11.282051282051281,0.5897062596470812,0.017156536919300164,0.3871057375872277,0.0060314658463911045
12.307692307692307,0.588550215068676,0.011802554235223804,0.39591794195011387,0.0037292887459863906
13.333333333333332,0.5877190823832155,0.008038535093021942,0.401969348198541,0.002273034325221597
14.358974358974358,0.5871535967688434,0.00543708144036977,0.40603743219111216,0.001371889599674843
15.384615384615383,0.5867842953209949,0.003660247551878068,0.4087329009184101,0.0008225562087172004
16.41025641025641,0.5865504385459276,0.0024563359146057267,0.4105021847760091,0.0004910407634577898
17.435897435897434,0.5864058072426023,0.0016449892421996834,0.41165688989105503,0.00029231362414308427
18.46153846153846,0.5863179880245043,0.001100119353416865,0.4124082114917241,0.00017368113035480062
19.487179487179485,0.5862654249928811,0.0007350653883709327,0.4128964381458222,0.00010307147292574364
20.51282051282051,0.5862343395537749,0.0004908575637069236,0.41321368262849795,6.112025402023783e-05
21.538461538461537,0.5862161562241696,0.0003276549055310117,0.41341996394327,3.6224927029379175e-05
22.564102564102562,0.5862056153706209,0.00021865698968261398,0.4135542654730725,2.1462166624054573e-05
23.589743589743588,0.586199563480452,0.0001458919924010155,0.41364183224907,1.2712278077231492e-05
