Generations no drug,Generations drug,MM fraction
17,14,0.30653074696179655
17,15,0.30235509386516535
17,16,0.38273653520555956
17,17,0.38776284172528364
17,18,0.3878044857927838
17,19,0.38780474427003814
17,20,0.3868297164085108
17,21,0.38746334336948696
18,2,0.4051737505869287
18,3,0.3932386783873294
18,4,0.38250461774146294
18,5,0.372665254886854
18,6,0.3635912698313067
18,7,0.35519531698284773
18,8,0.3474068025476495
18,9,0.3401651321005929
18,10,0.33341726540314187
18,11,0.3271163693918984
18,12,0.3212208293011886
18,13,0.3156927568151837
18,14,0.3099622687499364
18,15,0.30343965184352995
18,16,0.36818860181387303
18,17,0.38768671955985595
18,18,0.3878041702368286
18,19,0.3837617136714219
18,20,0.38663439080806256
18,21,0.3874030472717149
19,2,0.4065109565086419
19,3,0.3950524624127308
19,4,0.38470342691613935
19,5,0.375180829808005
19,6,0.36636826327431654
19,7,0.3581878881798301
19,8,0.35057668595749025
19,9,0.3434802433601875
19,10,0.3368506453968551
19,11,0.3306453160884079
19,12,0.3248263126298995
19,13,0.31928897898055886
19,14,0.31393765082552516
19,15,0.30800256498304185
19,16,0.3369249572243537
19,17,0.3874573366632601
19,18,0.3654344433809874
19,19,0.38261810774947064
19,20,0.3863885228794158
19,21,0.38732986636450084
20,2,0.40772949599001884
20,3,0.3967117889966973
20,4,0.3867223983661234
20,5,0.37749857191375186
20,6,0.36893501208599677
20,7,0.3609620843935577
20,8,0.35352337087029173
20,9,0.346569856982014
20,10,0.34005816924658955
20,11,0.33394947157765803
20,12,0.3281985775310857
20,13,0.3227694106471782
20,14,0.31757004848359593
20,15,0.3121837381437893
20,16,0.3119065877210186
20,17,0.3304476337323722
20,18,0.36041409601343094
20,19,0.3810454286742703
20,20,0.38607546863092196
20,21,0.38724085479489934
21,2,0.40884445293990973
21,3,0.3982355203348706
21,4,0.3885826484871706
21,5,0.3796408408289931
21,6,0.3713144146166733
21,7,0.363540850242618
21,8,0.35626946949002547
21,9,0.3494560725380895
21,10,0.34306125174417235
21,11,0.3370479179456595
21,12,0.33138371768374936
21,13,0.32603256849513895
21,14,0.3209379260453932
21,15,0.31587910996804747
21,16,0.31448110549684305
21,17,0.32482322495834703
21,18,0.35532684376650414
21,19,0.37889216043659596
21,20,0.3856711379564297
21,21,0.38713207667928595
